https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407992	madgun76김순오: 아카데미 1/48 F-86-40세이버도색1	337	7	7
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407987	lbr: ICM  CH-54A 타르헤 1:35 조립 시작합니다.	672	20	12
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407980	달모로: 아카데미 포켓키트 F-16 어그레서 제작기	346	13	4
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407615	mmmm072: 즈베즈다 A321-100 아시아나 HL7703 구도장 제작기 3부입니다.	249	21	8
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407604	madgun76김순오: 아카데미 1/48 F-86F-40세이버 조립	489	21	2
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407579	육항공: 아카데미 1/48 CH-47D CHINOOK 엉덩이 비교	295	10	4
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407572	도끼맨: 1/48 AJ37 제작기 - 2	192	15	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407569	후니듀라: 하세가와 1/48 SBD-3 Dauntless 리미티드 에디션 개봉 및 제작 3+하세가와 키트 리뷰(단점들...)	291	13	16
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407561	움하하핫: 1/144 아카즈베 A321-100 아시아나 구도색 HL7588 - 제작기-2	225	9	11
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407557	움하하핫: 1/200 하세가와 B737-500 아시아나 구도색 HL7261 - 제작기-6	161	11	3
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407546	mmmm072: 즈베즈다 A321-100 아시아나 HL7703 구도장 제작기 2부입니다.	145	16	10
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407541	도끼맨: 1/48 AJ37 제작기 - 1	352	12	15
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407536	움하하핫: 1/200 하세가와 B737-500 아시아나 구도색 HL7261 - 제작기-5	153	12	11
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407531	Monte 69: 1/32 하세가와 A6M5C	216	7	6
https://m.cafe.naver.com/ca-fe/web/cafes/10503958/articles/407525	mmmm072: 즈베즈다 A321-100 아시아나 HL7703 구도장 제작기 1부입니다.	265	18	19
